Lentibulariaceae,Utricularia nervosa,Weber ex Benj.,C.Limpo/
Lentibulariaceae,Utricularia olivacea,C.Wright ex Griseb.,C.Limpo/FOD/Restinga/
Lentibulariaceae,Utricularia platensis,Speg.,C.Limpo/
Lentibulariaceae,Utricularia praelonga,A.St.-Hil. & Girard,C.Altitude/C.Limpo/FOD/
Lentibulariaceae,Utricularia pusilla,Vahl,C.Altitude/FOD/Restinga/
Lentibulariaceae,Utricularia reniformis,A.St.-Hil.,C.Altitude/FOD/
Lentibulariaceae,Utricularia subulata,L.,C.Altitude/C.Limpo/FOD/Restinga/
Lentibulariaceae,Utricularia tricolor,A.St.-Hil.,C.Altitude/C.Limpo/Restinga/
Lentibulariaceae,Utricularia triloba,Benj.,C.Altitude/C.Limpo/FOD/Restinga/
Lentibulariaceae,Utricularia cucullata,A.St.-Hil. & Girard,FOD/
Lentibulariaceae,Utricularia tridentata,Sylvén,C.Altitude/C.Limpo/
Linaceae,Cliococca selaginoides,(Lam.) C.M. Rogers & Mildner,C.Limpo/
Linaceae,Linum brevifolium,A. St.-Hil. & Naudin,C.Limpo/FOD/
Linaceae,Linum carneum,A. St.-Hil.,C.Limpo/
Linaceae,Linum erigeroides,A. St.-Hil.,C.Limpo/FOD/
Linaceae,Linum littorale,A. St.-Hil.,FOD/Restinga/
Linaceae,Linum smithii,Mildner,FOD/
Linderniaceae,Lindernia rotundifolia,(L.) Alston,FOD/Restinga/
Linderniaceae,Lindernia diffusa,(L.) Wettst.,FOD/
Linderniaceae,Micranthemum umbrosum,(Walter ex J.F.Gmel.) S.F.Blake,FOD/
Linderniaceae,Torenia thouarsii,(Cham. & Schltdl.) Kuntze,FOD/Restinga/
Linderniaceae,Lindernia dubia,(L.) Pennell,Restinga/
Loasaceae,Blumenbachia catharinensis,Urb. & Gilg,C.Altitude/
Loasaceae,Blumenbachia eichleri,Urb.,FOD/
Loasaceae,Blumenbachia latifolia,Cambess.,FOD/Restinga/
Loasaceae,Blumenbachia scabra,(Miers) Urb.,FOD/
Loasaceae,Blumenbachia insignis,Schrad.,C.Altitude/C.Limpo/
Loasaceae,Caiophora arechavaletae,(Urb.) Urb.,C.Limpo/
Loganiaceae,Spigelia beyrichiana,Cham. & Schltdl.,FOD/Restinga/
Loganiaceae,Spigelia blanchetiana,A.DC.,FOD/
Loganiaceae,Spigelia catarinensis,E.F.Guim. & Fontella,FOD/
Loganiaceae,Spigelia flemmingiana,Cham. & Schltdl.,FOD/Restinga/
Loganiaceae,Spigelia insignis,Progel,FOD/
Loganiaceae,Spigelia kleinii,L.B.Sm.,FOD/
Loganiaceae,Spigelia martiana,Cham. & Schltdl.,FOD/
Loganiaceae,Spigelia pusilla,Mart.,FOD/
Loganiaceae,Spigelia riparia,L.B.Sm.,FOD/
Loganiaceae,Spigelia scabra,Cham. & Schltdl.,FOD/Restinga/
Loganiaceae,Spigelia stenophylla,Progel,FOD/
Loganiaceae,Spigelia tetraptera,Taub. ex L.B.Sm.,FOD/
Loganiaceae,Spigelia vestita,L.B.Sm.,FOD/
Loganiaceae,Strychnos brasiliensis,(Spreng.) Mart.,FOD/Restinga/
Loganiaceae,Strychnos fulvotomentosa,Gilg,FOD/Restinga/
Loganiaceae,Strychnos nigricans,Progel,FOD/
Loganiaceae,Strychnos rubiginosa,A.DC.,Restinga/
Loganiaceae,Strychnos trinervis,(Vell.) Mart.,FOD/Restinga/
Loganiaceae,Spigelia paraguariensis,Chodat,FOD/
Loganiaceae,Spigelia rojasiana,Kraenzl.,FOD/
Loranthaceae,Ligaria cuneifolia,(Ruiz & Pav.) Tiegh.,C.Limpo/
Loranthaceae,Psittacanthus dichroos,(Mart.) Mart.,FOD/Restinga/
Loranthaceae,Struthanthus andrastylus,Eichler,FOD/
Loranthaceae,Struthanthus uraguensis,(Hook. & Arn.) G.Don,C.Altitude/FOD/Restinga/
Loranthaceae,Tripodanthus acutifolius,(Ruiz & Pav.) Tiegh.,C.Altitude/FOD/Restinga/
Loranthaceae,Struthanthus rhynchophyllus,Eichler,FOD/
Loranthaceae,Struthanthus spathulatus,Rizzini,FOD/
Lythraceae,Cuphea calophylla,Cham. & Schltdl.,C.Limpo/
Lythraceae,Cuphea campylocentra,Griseb.,C.Limpo/
Lythraceae,Cuphea carthagenensis,(Jacq.) J.F.Macbr.,C.Altitude/C.Limpo/
Lythraceae,Cuphea confertiflora,A.St.-Hil.,C.Limpo/
Lythraceae,Cuphea fruticosa,Spreng.,C.Limpo/
Lythraceae,Cuphea glutinosa,Cham. & Schltdl.,C.Limpo/
Lythraceae,Cuphea ingrata,Cham. & Schltdl.,FOD/
Lythraceae,Cuphea linarioides,Cham. & Schltdl.,C.Altitude/C.Limpo/
Lythraceae,Cuphea lindmaniana,Koehne ex Bacig.,C.Altitude/C.Limpo/
Lythraceae,Cuphea linifolia,(A.St.-Hil.) Koehne,C.Limpo/
Lythraceae,Cuphea lysimachioides,Cham. & Schltdl.,C.Limpo/
Lythraceae,Cuphea polymorpha,A.St.-Hil.,C.Limpo/
Lythraceae,Cuphea racemosa,(L.f.) Spreng.,C.Altitude/C.Limpo/
Lythraceae,Cuphea tuberosa,Cham. & Schltdl.,C.Limpo/
Lythraceae,Heimia salicifolia,(Kunth) Link,C.Limpo/
Lythraceae,Lythrum hyssopifolia,L.,C.Limpo/
Lythraceae,Cuphea iguazuensis,Lourteig,C.Limpo/
Lythraceae,Heimia apetala,(Spreng.) S.A.Graham & Gandhi,C.Limpo/
Lythraceae,Ammannia robusta,Heer & Regel,FOD/
Lythraceae,Cuphea hatschbachii,Lourteig,C.Limpo/
Lythraceae,Cuphea hirsutissima,Lourteig,C.Limpo/
Lythraceae,Cuphea paranensis,Bacig.,C.Limpo/
Lythraceae,Lythrum maritimum,Kunth,C.Limpo/
Magnoliaceae,Magnolia ovata,(A.St.-Hil.) Spreng.,FOD/
Malpighiaceae,Amorimia exotropica,(Griseb.) W.R.Anderson,FOD/
Malpighiaceae,Banisteriopsis adenopoda,(A.Juss.) B.Gates,FOD/
Malpighiaceae,Banisteriopsis muricata,(Cav.) Cuatrec.,FOD/
Malpighiaceae,Banisteriopsis parviflora,(A.Juss.) B.Gates,FOD/
Malpighiaceae,Banisteriopsis pseudojanusia,(Nied.) B.Gates,FOD/
Malpighiaceae,Bunchosia maritima,(Vell.) J.F.Macbr.,FOD/
Malpighiaceae,Byrsonima ligustrifolia,A.Juss.,FOD/
Malpighiaceae,Byrsonima myricifolia,Griseb.,FOD/
Malpighiaceae,Byrsonima niedenzuiana,Skottsb.,FOD/
Malpighiaceae,Callaeum psilophyllum,(A.Juss.) D.M.Johnson,FOD/
Malpighiaceae,Carolus chlorocarpus,(A.Juss.) W.R.Anderson,FOD/
Malpighiaceae,Dicella bracteosa,(A.Juss.) Griseb.,FOD/
Malpighiaceae,Dicella nucifera,Chodat,FOD/
Malpighiaceae,Galphimia australis,Chodat,C.Limpo/
Malpighiaceae,Heladena multiflora,(Hook. & Arn.) Nied.,FOD/
Malpighiaceae,Heteropterys argyrophaea,A.Juss.,FOD/
Malpighiaceae,Heteropterys chrysophylla,(Lam.) Kunth,FOD/Restinga/
Malpighiaceae,Heteropterys coleoptera,A.Juss.,FOD/
Malpighiaceae,Heteropterys crenulata,Mart. ex Griseb.,FOD/
Malpighiaceae,Heteropterys glabra,Hook. & Arn.,C.Limpo/FOD/
Malpighiaceae,Heteropterys intermedia,(A.Juss.) Griseb.,FOD/
Malpighiaceae,Heteropterys mulgurae,W.R.Anderson,FOD/
Malpighiaceae,Heteropterys nitida,(Lam.) DC.,FOD/
Malpighiaceae,Heteropterys pauciflora,(A.Juss.) A.Juss.,FOD/
Malpighiaceae,Hiraea cuneata,Griseb.,FOD/Restinga/
Malpighiaceae,Hiraea fagifolia,(DC.) A.Juss.,FOD/
Malpighiaceae,Mascagnia divaricata,(Kunth) Nied.,FOD/
Malpighiaceae,Mascagnia sepium,(A.Juss.) Griseb.,FOD/
Malpighiaceae,Niedenzuella acutifolia,(Cav.) W.R.Anderson,FOD/
Malpighiaceae,Niedenzuella lucida,(A.Juss.) W.R.Anderson,FOD/
Malpighiaceae,Niedenzuella sericea,(A.Juss.) W.R.Anderson,FOD/
Malpighiaceae,Peixotoa catarinensis,C.E.Anderson,FOD/Restinga/
Malpighiaceae,Peixotoa parviflora,A.Juss.,FOD/
Malpighiaceae,Stigmaphyllon arenicola,C.E.Anderson,FOD/Restinga/
Malpighiaceae,Stigmaphyllon ciliatum,(Lam.) A.Juss.,Restinga/
Malpighiaceae,Stigmaphyllon jatrophifolium,A.Juss.,FOD/
Malpighiaceae,Stigmaphyllon tomentosum,A.Juss.,FOD/Restinga/
Malpighiaceae,Tetrapterys mucronata,Cav.,FOD/
Malpighiaceae,Tetrapterys phlomoides,(Spreng.) Nied.,FOD/
Malpighiaceae,Thryallis brachystachys,Lindley,FOD/Restinga/
Malpighiaceae,Bunchosia pallescens,Skottsb.,FOD/
Malpighiaceae,Byrsonima verbascifolia,(L.) DC.,Restinga/
Malpighiaceae,Camarea affinis,A.St.-Hil.,C.Limpo/
Malpighiaceae,Heteropterys aenea,Griseb.,FOD/
Malpighiaceae,Heteropterys eglandulosa,A.Juss.,FOD/Restinga/
Malpighiaceae,Janusia mediterranea,(Vell.) W.R.Anderson,C.Limpo/
Malpighiaceae,Bunchosia glandulifera,(Jacq.) Kunth,FOD/
Malpighiaceae,Tetrapterys crispa,A.Juss.,FOD/
Malpighiaceae,Diplopterys lutea,(Griseb.) W.R.Anderson & C.C.Davis,FOD/
Malpighiaceae,Diplopterys pubipetala,(A.Juss.) W.R.Anderson & C.C.Davis,FOD/
Malpighiaceae,Heteropterys dusenii,Nied.,C.Limpo/
Malpighiaceae,Niedenzuella multiglandulosa,(A.Juss.) W.R.Anderson,FOD/
Malpighiaceae,Aspicarpa pulchella,(Griseb.) O'Donell & Lourteig,C.Altitude/C.Limpo/
Malpighiaceae,Aspicarpa sericea,Griseb.,C.Limpo/
Malpighiaceae,Tetrapterys mollis,Griseb.,FOD/
Malpighiaceae,Tetrapterys xylosteifolia,A.Juss.,FOD/
Malpighiaceae,Janusia linearifolia,(A.St.-Hil.) A.Juss.,C.Limpo/
Malpighiaceae,Tetrapterys catarinensis,W.R.Anderson,FOD/
Malvaceae,Abutilon costicalyx,K.Schum. ex C. Takeuchi & G.L. Esteves,FOD/
Malvaceae,Abutilon pauciflorum,A.St.-Hil.,C.Limpo/FOD/
Malvaceae,Abutilon umbelliflorum,A.St.-Hil.,C.Limpo/FOD/
Malvaceae,Bastardiopsis densiflora,(Hook. & Arn.) Hassl.,FOD/
Malvaceae,Byttneria australis,A.St.-Hil.,FOD/
Malvaceae,Byttneria gracilipes,Decne. ex Baill.,FOD/
Malvaceae,Byttneria hatschbachii,Cristóbal,C.Limpo/
Malvaceae,Byttneria implacabilis,Cristóbal,FOD/
Malvaceae,Byttneria triadenia,Cristóbal,FOD/
Malvaceae,Byttneria urticifolia,K.Schum.,C.Limpo/
Malvaceae,Calyptraemalva catharinensis,Krapov.,C.Altitude/
Malvaceae,Ceiba speciosa,(A.St.-Hil.) Ravenna,FOD/
Malvaceae,Corchorus hirtus,L.,FOD/
Malvaceae,Gaya gracilipes,K.Schum.,FOD/
Malvaceae,Gaya pilosa,K.Schum.,FOD/
Malvaceae,Guazuma ulmifolia,Lam.,FOD/
Malvaceae,Helicteres brevispira,A.St.-Hil.,FOD/
Malvaceae,Heliocarpus popayanensis,Kunth,FOD/
Malvaceae,Hibiscus diversifolius,Jacq.,Restinga/
Malvaceae,Hibiscus furcellatus,Desr.,FOD/Restinga/
Malvaceae,Krapovickasia flavescens,(Cav.) Fryxell,C.Altitude/C.Limpo/
Malvaceae,Krapovickasia macrodon,(A.DC.) Fryxell,C.Limpo/
Malvaceae,Krapovickasia urticifolia,(A.St.-Hil.) Fryxell,C.Limpo/
Malvaceae,Luehea candicans,Mart.,FOD/
Malvaceae,Luehea paniculata,Mart.,FOD/
Malvaceae,Malvastrum americanum,(L.) Torr.,FOD/
Malvaceae,Monteiroa bullata,(Ekman) Krapov.,FOD/
Malvaceae,Monteiroa catharinensis,Krapov.,FOD/
Malvaceae,Monteiroa dusenii,(Ekman) Krapov.,FOD/
Malvaceae,Monteiroa glomerata,(Hook. & Arn.) Krapov.,FOD/
Malvaceae,Monteiroa hatschbachii,Krapov.,FOD/
Malvaceae,Monteiroa ptarmicifolia,(A.St.-Hil. & Naudin) Krapov.,FOD/
Malvaceae,Monteiroa reitzii,Krapov.,FOD/
Malvaceae,Monteiroa smithii,Krapov.,FOD/
Malvaceae,Monteiroa triangularifolia,Krapov.,FOD/
Malvaceae,Pavonia alnifolia,A.St.-Hil.,Restinga/
Malvaceae,Pavonia distinguenda,A.St.-Hil. & Naudin,C.Limpo/FOD/
Malvaceae,Pavonia dusenii,Krapov.,FOD/
Malvaceae,Pavonia flavispina,Miq.,FOD/
Malvaceae,Pavonia horrida,Krapov.,FOD/
Malvaceae,Pavonia kleinii,Krapov. & Cristóbal,FOD/
Malvaceae,Pavonia nemoralis,A.St.-Hil.,FOD/
Malvaceae,Pavonia reticulata,Garcke,Restinga/
Malvaceae,Pavonia sepium,A.St.-Hil.,FOD/
Malvaceae,Pseudobombax grandiflorum,(Cav.) A.Robyns,FOD/Restinga/
Malvaceae,Rhynchosida physocalyx,(A.Gray) Fryxell,C.Limpo/
Malvaceae,Sida glomerata,Cav.,FOD/Restinga/
Malvaceae,Sida linifolia,Cav.,Restinga/
Malvaceae,Sida spinosa,L.,C.Limpo/Restinga/
Malvaceae,Sida urens,L.,FOD/
Malvaceae,Sidastrum multiflorum,(Jacq.) Fryxell,Restinga/
Malvaceae,Tropidococcus pinnatipartitus,(A.St.-Hil. & Naudin) Krapov.,C.Limpo/
Malvaceae,Triumfetta bartramia,L.,FOD/
Malvaceae,Triumfetta bogotensis,DC.,C.Limpo/FOD/
Malvaceae,Triumfetta obscura,A.St.-Hil.,C.Limpo/FOD/
Malvaceae,Triumfetta semitriloba,Jacq.,FOD/
Malvaceae,Urena lobata,L.,Restinga/
Malvaceae,Waltheria communis,A.St.-Hil.,C.Altitude/C.Limpo/FOD/
Malvaceae,Wissadula contracta,(Link) R.E.Fr.,FOD/
Malvaceae,Wissadula glechomifolia,(A.St.-Hil.) R.E.Fr.,C.Limpo/
Malvaceae,Wissadula hernandioides,(L.Hér.) Garcke,FOD/Restinga/
Malvaceae,Wissadula parviflora,(A.St.-Hil.) R.E.Fr.,FOD/
Malvaceae,Hibiscus sororius,L.,Restinga/
Malvaceae,Malvastrum coromandelianum,(L.) Garcke,C.Limpo/
Malvaceae,Pachira glabra,Pasq.,FOD/
Malvaceae,Pavonia lanata,R.E.Fries,FOD/
Malvaceae,Waltheria carpinifolia,A.St.-Hil. & Naudin,FOD/
Malvaceae,Pavonia restiaria,Bertoni,C.Altitude/
Malvaceae,Pavonia aurigloba,Krapov. & Cristóbal,C.Limpo/
Malvaceae,Pavonia commutata,Garcke,FOD/
Malvaceae,Pavonia reitzii,Krapov. & Cristóbal,C.Altitude/
Malvaceae,Pavonia angustipetala,Krapov. & Cristóbal,FOD/
Malvaceae,Pavonia betonicaefolia,C.Presl,C.Limpo/
Malvaceae,Pavonia friesii,Krapov.,C.Altitude/C.Limpo/FOD/
Malvaceae,Pavonia hatschbachii,Krapov.,C.Altitude/
Malvaceae,Pavonia missionum,Ekman,C.Altitude/
Malvaceae,Pavonia nana,R.E.Fries,C.Altitude/
Malvaceae,Pavonia orientalis,Krapov.,C.Altitude/
Malvaceae,Pavonia rosengurttii,Krapov. & Cristóbal,Restinga/
Malvaceae,Byttneria ostenii,Cristóbal,C.Limpo/
Malvaceae,Sida rubifolia,A.St.-Hil.,FOD/
Malvaceae,Abutilon malachroides,A.St.-Hil.,FOD/
Malvaceae,Abutilon megapotamicum,(Spreng.) A.St.-Hil. & Naudin,FOD/
Malvaceae,Abutilon grandifolium,(Willd.) Sweet,FOD/
Malvaceae,Melochia chamaedrys,A.St.-Hil.,C.Altitude/
Malvaceae,Melochia hassleriana,Chodat,FOD/
Malvaceae,Modiolastrum malvifolium,(Griseb.) K.Schum.,C.Altitude/C.Limpo/FOD/
Malvaceae,Spirotheca rivieri,(Decne.) Ulbr.,FOD/
Malvaceae,Hochreutinera hasslerana,(Hochr.) Krapov.,C.Limpo/
Malvaceae,Sphaeralcea bonariensis,(Cav.) Griseb.,C.Limpo/
Malvaceae,Sida parva,Krapov.,C.Altitude/FOD/
Malvaceae,Pavonia salmonea,Grings & Boldrini,C.Altitude/
Malvaceae,Pavonia exasperata,Grings & Boldrini,C.Limpo/
Malvaceae,Callianthe amoena,(K. Shum.) Donnel,FOD/
Malvaceae,Callianthe bedfordiana,(Hook.) Donnell,FOD/
Malvaceae,Callianthe fluviatilis,(Vell.) Donnel,FOD/
Malvaceae,Callianthe muelleri-friderici,(Gurke & K. Schum.) Donnel,FOD/
Malvaceae,Callianthe rufinerva,(A.St.-Hil.) Donnel,FOD/
Malvaceae,Callianthe striata,(Dicks. ex Lindl.) Donnel,FOD/
Malvaceae,Callianthe darwinii,(Hook. f.) Donnel,FOD/
Malvaceae,Abutilon terminale,A. St.-Hil.,C.Limpo/
Malvaceae,Waltheria indica,L.,C.Altitude/C.Limpo/FOD/Restinga/
Malvaceae,Pavonia subrotunda,A. St.-Hil & Naudin,C.Limpo/
Malvaceae,Modiolastrum lateritium,(Hook.) Krapov.,C.Limpo/
Malvaceae,Pseudobombax majus,(A.Robyns) Carv.-Sobr.,FOD/
Malvaceae,Ayenia mansfeldiana,(Herter) Herter ex Cristóbal,C.Limpo/
Malvaceae,Modiolastrum palustre,(Ekman) Krapov.,C.Altitude/
Malvaceae,Luehea speciosa,Willd.,FOD/
Malvaceae,Anoda cristata,(L.) Schltdl.,C.Limpo/
Malvaceae,Monteiroa rubra,Grings,C.Limpo/
Malvaceae,Callianthe costicalyx,(K. Schumann ex Takeuchi & G.L. Esteves) Grings,FOD/
Malvaceae,Sida confusa,Hassler,C.Limpo/
Malvaceae,Hibiscus sabdariffa,L.,FOD/
Marantaceae,Ctenanthe casupoides,Petersen,FOD/
Marantaceae,Ctenanthe compressa,(A.Dietr.) Eichler,FOD/
Marantaceae,Ctenanthe glabra,(Körn.) Eichler,FOD/
Marantaceae,Ctenanthe lanceolata,Petersen,FOD/
Marantaceae,Ctenanthe lubbersiana,(E.Morren) Eichler ex Petersen,FOD/
Marantaceae,Ctenanthe marantifolia,(Vell.) J.M.A.Braga & H.Gomes,FOD/
Marantaceae,Ctenanthe muelleri,Petersen,FOD/
Marantaceae,Ctenanthe oppenheimiana,(E.Morren) K.Schum.,FOD/
Marantaceae,Ctenanthe setosa,(Roscoe) Eichler,FOD/
Marantaceae,Ischnosiphon ovatus,Körn.,FOD/Restinga/
Marantaceae,Maranta divaricata,Roscoe,FOD/Restinga/
Marantaceae,Maranta sobolifera,L.Andersson,C.Limpo/FOD/
Marantaceae,Saranthe leptostachya,(Regel & Körn.) Eichler,FOD/
Marantaceae,Stromanthe glabra,Yosh.-Arns,FOD/
Marantaceae,Stromanthe thalia,(Vell.) J.M.A.Braga,FOD/
Marantaceae,Stromanthe tonckat,(Aubl.) Eichler,FOD/
Marantaceae,Goeppertia aemula,(Körn.) Borchs. & S. Suárez,FOD/
Marantaceae,Goeppertia cylindrica,(Roscoe) Borchs. & S.Suárez,FOD/Restinga/
Marantaceae,Goeppertia joffilyana,(J.M.A.Braga) Borchs. & S.Suárez,FOD/
Marcgraviaceae,Marcgravia polyantha,Delpino,C.Altitude/FOD/
Marcgraviaceae,Schwartzia brasiliensis,(Choisy) Bedell ex Gir.-Cañas,FOD/Restinga/
Martyniaceae,Ibicella lutea,(Lindl.) Van Eselt.,C.Altitude/
Mayacaceae,Mayaca fluviatilis,Aubl.,FlorestadeIgapóRestinga/
Mayacaceae,Mayaca sellowiana,Kunth,FlorestadeIgapóRestinga/
Melastomataceae,Aciotis paludosa,(Mart. ex DC.) Triana,FOD/
Melastomataceae,Bertolonia acuminata,Gardner,FOD/
Melastomataceae,Bertolonia mosenii,Cogn.,FOD/
Melastomataceae,Bertolonia paranaensis,(Wurdack) Baumgratz,FOD/
Melastomataceae,Chaetostoma armatum,(Spreng.) Cogn.,C.Altitude/
Melastomataceae,Clidemia biserrata,DC.,FOD/
Melastomataceae,Clidemia hirta,(L.) D.Don,FlorestadeIgapóFOD/
Melastomataceae,Clidemia urceolata,DC.,FOD/
Melastomataceae,Huberia semiserrata,DC.,FOD/
Melastomataceae,Lavoisiera imbricata,(Thunb.) DC.,C.Altitude/C.Limpo/FOD/
Melastomataceae,Lavoisiera pulchella,Cham.,C.Limpo/FOD/
Melastomataceae,Leandra acutiflora,(Naudin) Cogn.,FOD/
Melastomataceae,Leandra amplexicaulis,DC.,FOD/
Melastomataceae,Leandra aurea,(Cham.) Cogn.,FOD/
Melastomataceae,Leandra australis,(Cham.) Cogn.,C.Limpo/FOD/Restinga/
Melastomataceae,Leandra barbinervis,(Cham. ex Triana) Cogn.,C.Altitude/FOD/
Melastomataceae,Leandra brackenridgei,(A.Gray) Cogn.,FOD/
Melastomataceae,Leandra calvescens,(Triana) Cogn.,FOD/
Melastomataceae,Leandra carassana,(DC.) Cogn.,FOD/
Melastomataceae,Leandra catharinensis,Cogn.,FOD/
Melastomataceae,Leandra cordifolia,(Naudin) Cogn.,FOD/
Melastomataceae,Leandra cordigera,(Triana) Cogn.,FOD/
Melastomataceae,Leandra debilis,(Naudin) Cogn.,FOD/
Melastomataceae,Leandra echinata,Cogn.,FOD/
Melastomataceae,Leandra eriocalyx,Cogn.,FOD/
Melastomataceae,Leandra erostrata,(DC.) Cogn.,C.Limpo/FOD/
Melastomataceae,Leandra fallax,(Cham.) Cogn.,FOD/
Melastomataceae,Leandra foveolata,(DC.) Cogn.,FOD/
Melastomataceae,Leandra glabrata,(Bunbury) Cogn.,FOD/
Melastomataceae,Leandra glazioviana,Cogn.,FOD/
Melastomataceae,Leandra hatschbachii,Brade,FOD/
Melastomataceae,Leandra hirta,Raddi,FOD/
Melastomataceae,Leandra humilis,(Cogn.) Wurdack,FOD/
Melastomataceae,Leandra ionopogon,(Mart.) Cogn.,FOD/Restinga/
Melastomataceae,Leandra itatiaiae,(Wawra) Cogn.,C.Altitude/FOD/
Melastomataceae,Leandra laevigata,(Triana) Cogn.,FOD/
Melastomataceae,Leandra macropora,(Triana) Cogn.,C.Altitude/FOD/
Melastomataceae,Leandra melastomoides,Raddi,FOD/Restinga/
Melastomataceae,Leandra miconiastrum,(Naudin) Cogn.,FOD/
Melastomataceae,Leandra microphylla,Cogn.,FOD/
Melastomataceae,Leandra multiplinervis,(Naudin) Cogn.,FOD/
Melastomataceae,Leandra neglecta,Brade,FOD/
Melastomataceae,Leandra pallida,Cogn.,C.Altitude/FOD/
Melastomataceae,Leandra planifilamentosa,Brade,FOD/
Melastomataceae,Leandra polystachya,(Naudin) Cogn.,FOD/
Melastomataceae,Leandra purpurascens,(DC.) Cogn.,FOD/
Melastomataceae,Leandra purpureovillosa,Hoehne,C.Altitude/FOD/
Melastomataceae,Leandra quinquedentata,(DC.) Cogn.,C.Altitude/FOD/
Melastomataceae,Leandra quinquenodis,(DC.) Cogn.,FOD/
Melastomataceae,Leandra refracta,Cogn.,FOD/
Melastomataceae,Leandra regnellii,(Triana) Cogn.,FOD/
Melastomataceae,Leandra reitzii,Wurdack,FOD/
Melastomataceae,Leandra reversa,(DC.) Cogn.,FOD/
Melastomataceae,Leandra riograndensis,(Brade) Wurdack,FOD/
Melastomataceae,Leandra sabiaensis,Brade,FOD/
Melastomataceae,Leandra salicina,(DC.) Cogn.,FOD/
Melastomataceae,Leandra sericea,DC.,FOD/
Melastomataceae,Leandra sulfurea,(Naudin) Cogn.,C.Altitude/FOD/
Melastomataceae,Leandra tetraquetra,(Cham.) Cogn.,FOD/
Melastomataceae,Leandra ulaei,Cogn.,FOD/
Melastomataceae,Leandra variabilis,Raddi,FOD/
Melastomataceae,Leandra xanthostachya,Cogn.,FOD/
Melastomataceae,Marcetia taxifolia,(A.St.-Hil.) DC.,Restinga/
Melastomataceae,Miconia albicans,(Sw.) Steud.,Restinga/
Melastomataceae,Miconia brasiliensis,(Spreng.) Triana,FOD/
Melastomataceae,Miconia brunnea,DC.,FOD/
Melastomataceae,Miconia buddlejoides,Triana,FOD/
Melastomataceae,Miconia calvescens,DC.,FOD/
Melastomataceae,Miconia cinerascens,Miq.,FOD/
Melastomataceae,Miconia cinnamomifolia,(DC.) Naudin,FOD/
Melastomataceae,Miconia cubatanensis,Hoehne,FOD/
Melastomataceae,Miconia discolor,DC.,FOD/
Melastomataceae,Miconia dodecandra,Cogn.,FOD/
Melastomataceae,Miconia fasciculata,Gardner,FOD/
Melastomataceae,Miconia flammea,Casar.,FOD/
Melastomataceae,Miconia formosa,Cogn.,FOD/
Melastomataceae,Miconia ibaguensis,(Bonpl.) Triana,FOD/Restinga/
Melastomataceae,Miconia inconspicua,Miq.,FOD/
Melastomataceae,Miconia latecrenata,(DC.) Naudin,FOD/
Melastomataceae,Miconia ligustroides,(DC.) Naudin,FOD/Restinga/
Melastomataceae,Miconia longicuspis,Cogn.,FOD/
Melastomataceae,Miconia lymanii,Wurdack,FOD/
Melastomataceae,Miconia paniculata,(DC.) Naudin,FOD/
Melastomataceae,Miconia petropolitana,Cogn.,FOD/
Melastomataceae,Miconia prasina,(Sw.) DC.,FOD/Restinga/
Melastomataceae,Miconia pusilliflora,(DC.) Naudin,FOD/Restinga/
Melastomataceae,Miconia racemifera,(DC.) Triana,FOD/
Melastomataceae,Miconia ramboi,Brade,FOD/
Melastomataceae,Miconia sellowiana,Naudin,FOD/
Melastomataceae,Miconia splendens,(Sw.) Griseb.,FlorestadeIgapóFOD/
Melastomataceae,Miconia staminea,(Desr.) DC.,FOD/
Melastomataceae,Miconia theaezans,(Bonpl.) Cogn.,FOD/
Melastomataceae,Miconia tristis,Spring,FOD/
Melastomataceae,Miconia valtheri,Naudin,FOD/
Melastomataceae,Miconia willdenowii,Klotzsch ex Naudin,FOD/
Melastomataceae,Mouriri chamissoana,Cogn.,FOD/
Melastomataceae,Ossaea amygdaloides,(DC.) Triana,FOD/Restinga/
Melastomataceae,Ossaea confertiflora,(DC.) Triana,FOD/
Melastomataceae,Ossaea fragilis,Cogn.,FOD/
Melastomataceae,Ossaea marginata,(Desr.) Triana,FOD/
Melastomataceae,Ossaea meridionalis,D´El Rei Souza,FOD/Restinga/
Melastomataceae,Ossaea sanguinea,Cogn.,FOD/
Melastomataceae,Pleiochiton ebracteatum,Triana,FOD/
Melastomataceae,Pterolepis glomerata,(Rottb.) Miq.,C.Limpo/Restinga/
Melastomataceae,Pterolepis trichotoma,(Rottb.) Cogn.,Restinga/
Melastomataceae,Rhynchanthera cordata,DC.,C.Altitude/C.Limpo/
Melastomataceae,Rhynchanthera dichotoma,(Desr.) DC.,C.Limpo/FOD/Restinga/
Melastomataceae,Rhynchanthera novemnervia,DC.,FOD/
Melastomataceae,Trembleya parviflora,(D.Don) Cogn.,C.Altitude/C.Limpo/
Melastomataceae,Trembleya phlogiformis,Mart. & Schrank ex DC.,C.Altitude/C.Limpo/
Melastomataceae,Miconia stenostachya,DC.,FlorestadeIgapóFOD/Restinga/
Melastomataceae,Acisanthera alsinaefolia,(Mart. & Schrank ex DC.) Triana,C.Limpo/
Melastomataceae,Leandra camporum,Brade,C.Limpo/
Melastomataceae,Rhynchanthera brachyrhyncha,Cham.,C.Limpo/FOD/
Melastomataceae,Pleiochiton blepharodes,(DC.) Reginato et al.,FOD/
Melastomataceae,Henriettea glabra,"(Vell.) Penneys, F.A. Michelangeli, Judd et Almeda",FOD/
